,loss,learning_rate,epoch
631,0.0744,1.5499046019995421e-06,4.34
632,0.0703,1.534793558727009e-06,4.35
633,0.0782,1.5196825154544766e-06,4.35
634,0.0748,1.504571472181943e-06,4.36
635,0.0734,1.48946042890941e-06,4.37
636,0.0758,1.4743493856368776e-06,4.38
637,0.072,1.459238342364344e-06,4.38
638,0.0755,1.4441272990918109e-06,4.39
639,0.0741,1.4290162558192774e-06,4.4
640,0.0746,1.4139052125467451e-06,4.4
641,0.0731,1.398794169274212e-06,4.41
642,0.073,1.3836831260016784e-06,4.42
643,0.076,1.368572082729146e-06,4.42
644,0.0795,1.353461039456613e-06,4.43
645,0.0783,1.3383499961840794e-06,4.44
646,0.0709,1.323238952911547e-06,4.44
647,0.081,1.308127909639014e-06,4.45
648,0.0762,1.2930168663664806e-06,4.46
649,0.0743,1.2779058230939477e-06,4.46
650,0.0759,1.262794779821415e-06,4.47
651,0.0799,1.2476837365488814e-06,4.48
652,0.074,1.232572693276349e-06,4.49
653,0.0761,1.217461650003816e-06,4.49
654,0.0709,1.2023506067312824e-06,4.5
655,0.0762,1.18723956345875e-06,4.51
656,0.0768,1.172128520186217e-06,4.51
657,0.0717,1.1570174769136834e-06,4.52
658,0.0788,1.141906433641151e-06,4.53
659,0.0713,1.1267953903686181e-06,4.53
660,0.0731,1.1116843470960844e-06,4.54
661,0.0723,1.096573303823552e-06,4.55
662,0.0772,1.0814622605510191e-06,4.55
663,0.0726,1.0663512172784854e-06,4.56
664,0.0723,1.051240174005953e-06,4.57
665,0.0731,1.0361291307334201e-06,4.57
666,0.0715,1.0210180874608864e-06,4.58
667,0.0752,1.005907044188354e-06,4.59
668,0.0755,9.907960009158211e-07,4.6
669,0.0785,9.756849576432874e-07,4.6
670,0.0758,9.60573914370755e-07,4.61
671,0.073,9.454628710982222e-07,4.62
672,0.0723,9.303518278256885e-07,4.62
673,0.0718,9.152407845531559e-07,4.63
674,0.0757,9.001297412806232e-07,4.64
675,0.075,8.850186980080895e-07,4.64
676,0.0723,8.699076547355569e-07,4.65
677,0.0758,8.547966114630232e-07,4.66
678,0.0709,8.396855681904906e-07,4.66
679,0.0708,8.245745249179579e-07,4.67
680,0.0666,8.094634816454242e-07,4.68
681,0.075,7.943524383728915e-07,4.68
682,0.0727,7.792413951003588e-07,4.69
683,0.0763,7.641303518278252e-07,4.7
684,0.0678,7.490193085552926e-07,4.7
685,0.0694,7.339082652827599e-07,4.71
686,0.0642,7.187972220102263e-07,4.72
687,0.0711,7.036861787376937e-07,4.73
688,0.0749,6.885751354651609e-07,4.73
689,0.075,6.734640921926272e-07,4.74
690,0.0747,6.583530489200946e-07,4.75
691,0.0722,6.432420056475619e-07,4.75
692,0.0777,6.281309623750282e-07,4.76
693,0.0717,6.130199191024956e-07,4.77
694,0.0726,5.979088758299629e-07,4.77
695,0.0738,5.827978325574292e-07,4.78
696,0.07,5.676867892848966e-07,4.79
697,0.0724,5.525757460123639e-07,4.79
698,0.0745,5.374647027398302e-07,4.8
699,0.0738,5.223536594672976e-07,4.81
700,0.0762,5.07242616194765e-07,4.81
701,0.0724,4.921315729222312e-07,4.82
702,0.0737,4.770205296496986e-07,4.83
703,0.0744,4.6190948637716596e-07,4.84
704,0.0719,4.4679844310463225e-07,4.84
705,0.0726,4.316873998320996e-07,4.85
706,0.0751,4.165763565595669e-07,4.86
707,0.0712,4.0146531328703326e-07,4.86
708,0.075,3.8635427001450056e-07,4.87
709,0.0709,3.71243226741968e-07,4.88
710,0.0706,3.561321834694342e-07,4.88
711,0.0708,3.410211401969017e-07,4.89
712,0.0739,3.25910096924369e-07,4.9
713,0.0691,3.1079905365183527e-07,4.9
714,0.0722,2.9568801037930263e-07,4.91
715,0.0696,2.805769671067689e-07,4.92
716,0.0734,2.654659238342363e-07,4.92
717,0.0711,2.5035488056170363e-07,4.93
718,0.0719,2.352438372891699e-07,4.94
719,0.075,2.2013279401663729e-07,4.95
720,0.0737,2.0502175074410464e-07,4.95
721,0.0737,1.899107074715709e-07,4.96
722,0.0708,1.747996641990383e-07,4.97
723,0.0721,1.5968862092650565e-07,4.97
724,0.0727,1.4457757765397192e-07,4.98
725,0.0725,1.294665343814393e-07,4.99
726,0.0752,1.1435549110890665e-07,4.99
