,loss,learning_rate,epoch
630,0.0727,8.670647206250917e-07,4.65
631,0.076,8.508477075040547e-07,4.66
632,0.0772,8.346306943830166e-07,4.67
633,0.0767,8.184136812619784e-07,4.67
634,0.0764,8.021966681409405e-07,4.68
635,0.0763,7.859796550199024e-07,4.69
636,0.0773,7.697626418988643e-07,4.7
637,0.0738,7.535456287778274e-07,4.7
638,0.0791,7.373286156567892e-07,4.71
639,0.0762,7.211116025357512e-07,4.72
640,0.0755,7.048945894147131e-07,4.73
641,0.0714,6.88677576293675e-07,4.73
642,0.0777,6.72460563172637e-07,4.74
643,0.0767,6.562435500515999e-07,4.75
644,0.0724,6.400265369305618e-07,4.75
645,0.0781,6.238095238095238e-07,4.76
646,0.0774,6.075925106884857e-07,4.77
647,0.0786,5.913754975674476e-07,4.78
648,0.0781,5.751584844464107e-07,4.78
649,0.0781,5.589414713253725e-07,4.79
650,0.0825,5.427244582043345e-07,4.8
651,0.0774,5.265074450832963e-07,4.81
652,0.0757,5.102904319622584e-07,4.81
653,0.0822,4.940734188412202e-07,4.82
654,0.078,4.778564057201833e-07,4.83
655,0.0813,4.6163939259914517e-07,4.84
656,0.0724,4.454223794781071e-07,4.84
657,0.0749,4.29205366357069e-07,4.85
658,0.0734,4.129883532360309e-07,4.86
659,0.074,3.967713401149929e-07,4.87
660,0.0744,3.8055432699395587e-07,4.87
661,0.0784,3.6433731387291773e-07,4.88
662,0.0719,3.481203007518797e-07,4.89
663,0.0798,3.319032876308416e-07,4.89
664,0.0754,3.156862745098035e-07,4.9
665,0.075,2.9946926138876656e-07,4.91
666,0.0772,2.832522482677285e-07,4.92
667,0.0809,2.670352351466904e-07,4.92
668,0.0778,2.508182220256523e-07,4.93
669,0.0747,2.346012089046142e-07,4.94
670,0.0762,2.1838419578357612e-07,4.95
671,0.0767,2.021671826625391e-07,4.95
672,0.0738,1.8595016954150104e-07,4.96
673,0.0738,1.6973315642046298e-07,4.97
674,0.076,1.535161432994249e-07,4.98
675,0.0819,1.3729913017838682e-07,4.98
676,0.0732,1.2108211705734874e-07,4.99
677,0.0756,1.0486510393631175e-07,5.0
